underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-30 16:15:00,SPY,2023-10-30,360.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,586,0.0100,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2468
SPY,2023-10-30 16:00:00,SPY,2023-10-30,361.000,C,0.0000,0.0000,0.0000,0.0000,0,7,53.3600,7,56.0800,415.5800,415.5900,0.0000,415.5850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,361.000,C,0.0000,0.0000,0.0000,0.0000,0,75,54.0200,75,55.2300,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,361.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1073,0.0100,415.5800,415.5900,0.0000,415.5850,6.0654,-0.0010,0.0002,-0.0050,0.0001,0.0000,824
SPY,2023-10-30 16:15:00,SPY,2023-10-30,361.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,586,0.0100,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,824
SPY,2023-10-30 16:00:00,SPY,2023-10-30,362.000,C,0.0000,0.0000,0.0000,0.0000,0,99,52.4100,7,55.0800,415.5800,415.5900,0.0000,415.5850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,362.000,C,0.0000,0.0000,0.0000,0.0000,0,75,53.0200,75,54.2300,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,362.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1073,0.0100,415.5800,415.5900,0.0000,415.5850,5.9552,-0.0010,0.0002,-0.0050,0.0001,0.0000,1043
SPY,2023-10-30 16:15:00,SPY,2023-10-30,362.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,585,0.0100,415.6200,415.6400,0.0000,415.6300,8.4282,-0.0010,0.0002,-0.0050,0.0001,0.0000,1043
SPY,2023-10-30 16:00:00,SPY,2023-10-30,363.000,C,0.0000,0.0000,0.0000,0.0000,0,7,51.4000,7,54.0900,415.5800,415.5900,0.0000,415.5850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,363.000,C,0.0000,0.0000,0.0000,0.0000,0,75,52.0200,75,53.2300,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,363.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1073,0.0100,415.5800,415.5900,0.0000,415.5850,5.8518,-0.0010,0.0002,-0.0050,0.0001,0.0000,667
SPY,2023-10-30 16:15:00,SPY,2023-10-30,363.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,585,0.0100,415.6200,415.6400,0.0000,415.6300,8.2720,-0.0010,0.0002,-0.0050,0.0001,0.0000,667
SPY,2023-10-30 16:00:00,SPY,2023-10-30,364.000,C,0.0000,0.0000,0.0000,0.0000,0,7,50.3600,7,53.0300,415.5800,415.5900,0.0000,415.5850,8.1261,0.9857,0.0014,-0.1296,0.0011,0.0003,1
SPY,2023-10-30 16:15:00,SPY,2023-10-30,364.000,C,0.0000,0.0000,0.0000,0.0000,0,75,51.0200,75,52.2300,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
SPY,2023-10-30 16:00:00,SPY,2023-10-30,364.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1124,0.0100,415.5800,415.5900,0.0000,415.5850,5.7418,-0.0011,0.0002,-0.0050,0.0001,0.0000,768
SPY,2023-10-30 16:15:00,SPY,2023-10-30,364.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,586,0.0100,415.6200,415.6400,0.0000,415.6300,8.1161,-0.0011,0.0002,-0.0050,0.0001,0.0000,768
SPY,2023-10-30 16:00:00,SPY,2023-10-30,365.000,C,0.0000,0.0000,0.0000,0.0000,0,7,49.4100,99,52.1500,415.5800,415.5900,0.0000,415.5850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,365.000,C,0.0000,0.0000,0.0000,0.0000,0,75,50.0200,75,51.2300,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,365.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1073,0.0100,415.5800,415.5900,0.0000,415.5850,5.6319,-0.0011,0.0002,-0.0050,0.0001,0.0000,539
SPY,2023-10-30 16:15:00,SPY,2023-10-30,365.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,585,0.0100,415.6200,415.6400,0.0000,415.6300,7.9517,-0.0011,0.0002,-0.0050,0.0001,0.0000,539
SPY,2023-10-30 16:00:00,SPY,2023-10-30,366.000,C,0.0000,0.0000,0.0000,0.0000,0,7,48.3400,7,51.0300,415.5800,415.5900,0.0000,415.5850,7.7368,0.9860,0.0015,-0.1196,0.0011,0.0002,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,366.000,C,0.0000,0.0000,0.0000,0.0000,0,75,49.0200,75,50.2300,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,366.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1118,0.0100,415.5800,415.5900,0.0000,415.5850,5.5159,-0.0011,0.0002,-0.0050,0.0001,0.0000,56
SPY,2023-10-30 16:15:00,SPY,2023-10-30,366.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,586,0.0100,415.6200,415.6400,0.0000,415.6300,7.7973,-0.0011,0.0002,-0.0050,0.0001,0.0000,56
SPY,2023-10-30 16:00:00,SPY,2023-10-30,367.000,C,0.0000,0.0000,0.0000,0.0000,0,7,47.3400,7,50.0100,415.5800,415.5900,0.0000,415.5850,7.5093,0.9867,0.0015,-0.1096,0.0011,0.0003,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,367.000,C,0.0000,0.0000,0.0000,0.0000,0,75,48.0200,75,49.2300,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,367.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1073,0.0100,415.5800,415.5900,0.0000,415.5850,5.4126,-0.0011,0.0002,-0.0050,0.0001,0.0000,10
SPY,2023-10-30 16:15:00,SPY,2023-10-30,367.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,585,0.0100,415.6200,415.6400,0.0000,415.6300,7.6436,-0.0011,0.0002,-0.0050,0.0001,0.0000,10
SPY,2023-10-30 16:00:00,SPY,2023-10-30,368.000,C,0.0000,0.0000,0.0000,0.0000,0,7,46.4000,7,49.0100,415.5800,415.5900,0.0000,415.5850,7.6133,0.9838,0.0017,-0.1396,0.0013,0.0002,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,368.000,C,0.0000,0.0000,0.0000,0.0000,0,75,47.0200,82,49.3700,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-30 16:00:00,SPY,2023-10-30,368.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1073,0.0100,415.5800,415.5900,0.0000,415.5850,5.2971,-0.0011,0.0002,-0.0050,0.0001,0.0000,411
SPY,2023-10-30 16:15:00,SPY,2023-10-30,368.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,586,0.0100,415.6200,415.6400,0.0000,415.6300,7.5068,-0.0011,0.0002,-0.0050,0.0001,0.0000,411
SPY,2023-10-30 16:00:00,SPY,2023-10-30,369.000,C,0.0000,0.0000,0.0000,0.0000,0,7,45.3400,7,48.0300,415.5800,415.5900,0.0000,415.5850,7.3029,0.9853,0.0016,-0.1196,0.0012,0.0002,0
SPY,2023-10-30 16:15:00,SPY,2023-10-30,369.000,C,0.0000,0.0000,0.0000,0.0000,0,75,46.0200,82,48.0800,415.6200,415.6400,0.0000,415.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
