underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-10 16:00:00,SPY,2023-10-10,340.000,C,0.0000,0.0000,0.0000,0.0000,0,44,93.3500,44,95.9500,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:15:00,SPY,2023-10-10,340.000,C,0.0000,0.0000,0.0000,0.0000,0,37,93.2600,99,95.9100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:00:00,SPY,2023-10-10,340.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5127,0.0100,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5
SPY,2023-10-10 16:15:00,SPY,2023-10-10,340.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5
SPY,2023-10-10 16:00:00,SPY,2023-10-10,350.000,C,85.4800,85.4800,84.7500,85.0100,50,5,83.4000,44,85.9500,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52
SPY,2023-10-10 16:15:00,SPY,2023-10-10,350.000,C,0.0000,0.0000,0.0000,0.0000,0,100,83.9600,100,85.1700,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52
SPY,2023-10-10 16:00:00,SPY,2023-10-10,350.000,P,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,5127,0.0100,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79
SPY,2023-10-10 16:15:00,SPY,2023-10-10,350.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79
SPY,2023-10-10 16:00:00,SPY,2023-10-10,360.000,C,0.0000,0.0000,0.0000,0.0000,0,107,73.3500,107,75.9600,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:15:00,SPY,2023-10-10,360.000,C,0.0000,0.0000,0.0000,0.0000,0,107,73.2700,100,75.1700,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:00:00,SPY,2023-10-10,360.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5135,0.0100,434.4800,434.4900,0.0000,434.4850,7.9201,-0.0008,0.0001,-0.0050,0.0001,0.0000,43
SPY,2023-10-10 16:15:00,SPY,2023-10-10,360.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,185,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43
SPY,2023-10-10 16:00:00,SPY,2023-10-10,362.000,C,0.0000,0.0000,0.0000,0.0000,0,107,71.3000,107,73.8300,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4
SPY,2023-10-10 16:15:00,SPY,2023-10-10,362.000,C,0.0000,0.0000,0.0000,0.0000,0,107,71.2700,100,73.1700,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4
SPY,2023-10-10 16:00:00,SPY,2023-10-10,362.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5150,0.0100,434.4800,434.4900,0.0000,434.4850,7.7033,-0.0008,0.0001,-0.0050,0.0001,0.0000,366
SPY,2023-10-10 16:15:00,SPY,2023-10-10,362.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,366
SPY,2023-10-10 16:00:00,SPY,2023-10-10,363.000,C,0.0000,0.0000,0.0000,0.0000,0,107,70.2800,107,72.8300,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:15:00,SPY,2023-10-10,363.000,C,0.0000,0.0000,0.0000,0.0000,0,107,70.2700,100,72.1700,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:00:00,SPY,2023-10-10,363.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5127,0.0100,434.4800,434.4900,0.0000,434.4850,7.5951,-0.0008,0.0001,-0.0050,0.0001,0.0000,5
SPY,2023-10-10 16:15:00,SPY,2023-10-10,363.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5
SPY,2023-10-10 16:00:00,SPY,2023-10-10,364.000,C,0.0000,0.0000,0.0000,0.0000,0,100,70.1000,7,71.8300,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:15:00,SPY,2023-10-10,364.000,C,0.0000,0.0000,0.0000,0.0000,0,107,69.2700,100,71.1700,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:00:00,SPY,2023-10-10,364.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5127,0.0100,434.4800,434.4900,0.0000,434.4850,7.4800,-0.0008,0.0001,-0.0050,0.0001,0.0000,8
SPY,2023-10-10 16:15:00,SPY,2023-10-10,364.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8
SPY,2023-10-10 16:00:00,SPY,2023-10-10,365.000,C,0.0000,0.0000,0.0000,0.0000,0,107,68.2900,44,70.6500,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:15:00,SPY,2023-10-10,365.000,C,0.0000,0.0000,0.0000,0.0000,0,107,68.2700,99,70.9400,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:00:00,SPY,2023-10-10,365.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5127,0.0100,434.4800,434.4900,0.0000,434.4850,7.3795,-0.0008,0.0001,-0.0050,0.0001,0.0000,157
SPY,2023-10-10 16:15:00,SPY,2023-10-10,365.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157
SPY,2023-10-10 16:00:00,SPY,2023-10-10,366.000,C,0.0000,0.0000,0.0000,0.0000,0,5,67.3800,107,69.8200,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
SPY,2023-10-10 16:15:00,SPY,2023-10-10,366.000,C,0.0000,0.0000,0.0000,0.0000,0,107,67.2700,99,69.9900,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
SPY,2023-10-10 16:00:00,SPY,2023-10-10,366.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5127,0.0100,434.4800,434.4900,0.0000,434.4850,7.2650,-0.0008,0.0001,-0.0050,0.0001,0.0000,160
SPY,2023-10-10 16:15:00,SPY,2023-10-10,366.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160
SPY,2023-10-10 16:00:00,SPY,2023-10-10,367.000,C,0.0000,0.0000,0.0000,0.0000,0,5,66.3700,107,68.8100,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:15:00,SPY,2023-10-10,367.000,C,0.0000,0.0000,0.0000,0.0000,0,107,66.2700,99,68.9800,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:00:00,SPY,2023-10-10,367.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5127,0.0100,434.4800,434.4900,0.0000,434.4850,7.1647,-0.0008,0.0001,-0.0050,0.0001,0.0000,373
SPY,2023-10-10 16:15:00,SPY,2023-10-10,367.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,373
SPY,2023-10-10 16:00:00,SPY,2023-10-10,368.000,C,0.0000,0.0000,0.0000,0.0000,0,8,65.2800,107,67.8300,434.4800,434.4900,0.0000,434.4850,8.2705,0.9964,0.0004,-0.0291,0.0003,0.0003,0
SPY,2023-10-10 16:15:00,SPY,2023-10-10,368.000,C,0.0000,0.0000,0.0000,0.0000,0,107,65.2700,107,67.9600,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:00:00,SPY,2023-10-10,368.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5127,0.0100,434.4800,434.4900,0.0000,434.4850,7.0576,-0.0008,0.0001,-0.0050,0.0001,0.0000,0
SPY,2023-10-10 16:15:00,SPY,2023-10-10,368.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:00:00,SPY,2023-10-10,369.000,C,0.0000,0.0000,0.0000,0.0000,0,7,64.3500,107,66.8100,434.4800,434.4900,0.0000,434.4850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:15:00,SPY,2023-10-10,369.000,C,0.0000,0.0000,0.0000,0.0000,0,107,64.2600,107,66.9600,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:00:00,SPY,2023-10-10,369.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5127,0.0100,434.4800,434.4900,0.0000,434.4850,6.9507,-0.0009,0.0001,-0.0050,0.0001,0.0000,1
SPY,2023-10-10 16:15:00,SPY,2023-10-10,369.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
SPY,2023-10-10 16:00:00,SPY,2023-10-10,370.000,C,64.8000,64.8000,64.8000,64.8000,1,1,63.8800,107,65.8400,434.4800,434.4900,0.0000,434.4850,8.4906,0.9944,0.0006,-0.0491,0.0005,0.0003,1
SPY,2023-10-10 16:15:00,SPY,2023-10-10,370.000,C,0.0000,0.0000,0.0000,0.0000,0,107,63.2700,99,66.0500,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
SPY,2023-10-10 16:00:00,SPY,2023-10-10,370.000,P,0.0100,0.0100,0.0100,0.0100,10,0,0.0000,5134,0.0100,434.4800,434.4900,0.0000,434.4850,6.8439,-0.0009,0.0001,-0.0050,0.0001,0.0000,170
SPY,2023-10-10 16:15:00,SPY,2023-10-10,370.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,184,0.0100,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170
SPY,2023-10-10 16:00:00,SPY,2023-10-10,371.000,C,0.0000,0.0000,0.0000,0.0000,0,107,62.2900,107,64.8100,434.4800,434.4900,0.0000,434.4850,7.7537,0.9968,0.0004,-0.0241,0.0003,0.0003,0
SPY,2023-10-10 16:15:00,SPY,2023-10-10,371.000,C,0.0000,0.0000,0.0000,0.0000,0,107,62.2700,99,65.1200,434.5500,434.5700,0.0000,434.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-10 16:00:00,SPY,2023-10-10,371.000,P,0.0100,0.0100,0.0100,0.0100,11,0,0.0000,5127,0.0100,434.4800,434.4900,0.0000,434.4850,6.7374,-0.0009,0.0001,-0.0050,0.0001,0.0000,60
