underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-20 16:00:00,SPY,2023-10-20,150.000,C,273.8500,273.8500,273.8500,273.8500,1,44,269.8900,1,272.9300,421.2000,421.2100,0.0000,421.2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312
SPY,2023-10-20 16:15:00,SPY,2023-10-20,150.000,C,0.0000,0.0000,0.0000,0.0000,0,10,269.7500,37,271.4500,420.8700,420.8900,0.0000,420.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312
SPY,2023-10-20 16:00:00,SPY,2023-10-20,150.000,P,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,4652,0.0100,421.2000,421.2100,0.0000,421.2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9224
SPY,2023-10-20 16:15:00,SPY,2023-10-20,150.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4601,0.0100,420.8700,420.8900,0.0000,420.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9224
SPY,2023-10-20 16:00:00,SPY,2023-10-20,155.000,C,0.0000,0.0000,0.0000,0.0000,0,4,264.9100,1,267.9300,421.2000,421.2100,0.0000,421.2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82
SPY,2023-10-20 16:15:00,SPY,2023-10-20,155.000,C,0.0000,0.0000,0.0000,0.0000,0,10,264.7800,37,266.4500,420.8700,420.8900,0.0000,420.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82
SPY,2023-10-20 16:00:00,SPY,2023-10-20,155.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2579,0.0100,421.2000,421.2100,0.0000,421.2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2673
SPY,2023-10-20 16:15:00,SPY,2023-10-20,155.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,148,0.0100,420.8700,420.8900,0.0000,420.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2673
SPY,2023-10-20 16:00:00,SPY,2023-10-20,160.000,C,0.0000,0.0000,0.0000,0.0000,0,44,259.9000,1,262.9300,421.2000,421.2100,0.0000,421.2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40
SPY,2023-10-20 16:15:00,SPY,2023-10-20,160.000,C,0.0000,0.0000,0.0000,0.0000,0,1,260.2400,37,261.4500,420.8700,420.8900,0.0000,420.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40
SPY,2023-10-20 16:00:00,SPY,2023-10-20,160.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2879,0.0100,421.2000,421.2100,0.0000,421.2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4707
SPY,2023-10-20 16:15:00,SPY,2023-10-20,160.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,558,0.0100,420.8700,420.8900,0.0000,420.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4707
SPY,2023-10-20 16:00:00,SPY,2023-10-20,165.000,C,0.0000,0.0000,0.0000,0.0000,0,44,254.9000,1,257.9300,421.2000,421.2100,0.0000,421.2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
