underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-18 16:00:00,SPY,2023-10-18,376.000,C,0.0000,0.0000,0.0000,0.0000,0,7,52.9300,7,55.4600,430.2400,430.2500,0.0000,430.2450,7.6739,0.9905,0.0010,-0.0793,0.0008,0.0003,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,376.000,C,0.0000,0.0000,0.0000,0.0000,0,44,53.2000,75,55.4800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,376.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,5.8025,-0.0010,0.0002,-0.0050,0.0001,0.0000,4966
SPY,2023-10-18 16:15:00,SPY,2023-10-18,376.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,8.3113,-0.0010,0.0002,-0.0050,0.0001,0.0000,4966
SPY,2023-10-18 16:00:00,SPY,2023-10-18,377.000,C,0.0000,0.0000,0.0000,0.0000,0,99,51.8600,7,54.4600,430.2400,430.2500,0.0000,430.2450,7.0300,0.9939,0.0008,-0.0443,0.0006,0.0003,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,377.000,C,0.0000,0.0000,0.0000,0.0000,0,7,52.2600,75,54.4800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,377.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,5.6966,-0.0010,0.0002,-0.0050,0.0001,0.0000,206
SPY,2023-10-18 16:15:00,SPY,2023-10-18,377.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,8.1605,-0.0010,0.0002,-0.0050,0.0001,0.0000,206
SPY,2023-10-18 16:00:00,SPY,2023-10-18,378.000,C,0.0000,0.0000,0.0000,0.0000,0,99,50.5600,7,53.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,378.000,C,0.0000,0.0000,0.0000,0.0000,0,82,51.2600,75,53.4800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,378.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,5.5907,-0.0011,0.0002,-0.0050,0.0001,0.0000,1150
SPY,2023-10-18 16:15:00,SPY,2023-10-18,378.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,8.0073,-0.0010,0.0002,-0.0050,0.0001,0.0000,1150
SPY,2023-10-18 16:00:00,SPY,2023-10-18,379.000,C,0.0000,0.0000,0.0000,0.0000,0,7,49.6300,7,52.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,379.000,C,0.0000,0.0000,0.0000,0.0000,0,82,50.2600,75,52.4800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,379.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,5.4851,-0.0011,0.0002,-0.0050,0.0001,0.0000,1160
SPY,2023-10-18 16:15:00,SPY,2023-10-18,379.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,7.8575,-0.0011,0.0002,-0.0050,0.0001,0.0000,1160
SPY,2023-10-18 16:00:00,SPY,2023-10-18,380.000,C,0.0000,0.0000,0.0000,0.0000,0,99,48.6000,7,51.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
SPY,2023-10-18 16:15:00,SPY,2023-10-18,380.000,C,0.0000,0.0000,0.0000,0.0000,0,82,49.2900,82,52.2900,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
SPY,2023-10-18 16:00:00,SPY,2023-10-18,380.000,P,0.0100,0.0100,0.0100,0.0100,4,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,5.3795,-0.0011,0.0002,-0.0050,0.0001,0.0000,3383
SPY,2023-10-18 16:15:00,SPY,2023-10-18,380.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,102,0.0100,430.9000,430.9300,0.0000,430.9150,7.7131,-0.0011,0.0002,-0.0050,0.0001,0.0000,3383
SPY,2023-10-18 16:00:00,SPY,2023-10-18,381.000,C,0.0000,0.0000,0.0000,0.0000,0,7,47.9300,7,50.4600,430.2400,430.2500,0.0000,430.2450,7.0058,0.9897,0.0012,-0.0793,0.0009,0.0003,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,381.000,C,0.0000,0.0000,0.0000,0.0000,0,7,48.3400,75,50.4800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,381.000,P,0.0100,0.0100,0.0100,0.0100,2,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,5.2742,-0.0011,0.0002,-0.0050,0.0001,0.0000,2987
SPY,2023-10-18 16:15:00,SPY,2023-10-18,381.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,7.5586,-0.0011,0.0002,-0.0050,0.0001,0.0000,2987
SPY,2023-10-18 16:00:00,SPY,2023-10-18,382.000,C,0.0000,0.0000,0.0000,0.0000,0,7,46.9300,7,49.4600,430.2400,430.2500,0.0000,430.2450,6.8725,0.9895,0.0012,-0.0793,0.0009,0.0003,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,382.000,C,0.0000,0.0000,0.0000,0.0000,0,7,47.2600,75,49.4800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,382.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,691,0.0100,430.2400,430.2500,0.0000,430.2450,5.1689,-0.0011,0.0002,-0.0050,0.0001,0.0000,1283
SPY,2023-10-18 16:15:00,SPY,2023-10-18,382.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,7.4090,-0.0011,0.0002,-0.0050,0.0001,0.0000,1283
SPY,2023-10-18 16:00:00,SPY,2023-10-18,383.000,C,0.0000,0.0000,0.0000,0.0000,0,7,45.9200,7,48.4500,430.2400,430.2500,0.0000,430.2450,6.6241,0.9904,0.0012,-0.0693,0.0008,0.0002,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,383.000,C,0.0000,0.0000,0.0000,0.0000,0,82,46.2900,75,48.4800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,383.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,5.0638,-0.0012,0.0002,-0.0050,0.0001,0.0000,810
SPY,2023-10-18 16:15:00,SPY,2023-10-18,383.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,7.2620,-0.0011,0.0002,-0.0050,0.0001,0.0000,810
SPY,2023-10-18 16:00:00,SPY,2023-10-18,384.000,C,0.0000,0.0000,0.0000,0.0000,0,6,44.6700,6,47.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,384.000,C,0.0000,0.0000,0.0000,0.0000,0,82,45.2900,82,48.2900,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,384.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,538,0.0100,430.2400,430.2500,0.0000,430.2450,4.9588,-0.0012,0.0002,-0.0050,0.0001,0.0000,496
SPY,2023-10-18 16:15:00,SPY,2023-10-18,384.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,7.1138,-0.0012,0.0002,-0.0050,0.0001,0.0000,496
SPY,2023-10-18 16:00:00,SPY,2023-10-18,385.000,C,0.0000,0.0000,0.0000,0.0000,0,4,43.5600,7,46.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,385.000,C,0.0000,0.0000,0.0000,0.0000,0,7,44.3400,82,47.2800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,385.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,4.8539,-0.0012,0.0003,-0.0050,0.0001,0.0000,531
SPY,2023-10-18 16:15:00,SPY,2023-10-18,385.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,6.9658,-0.0012,0.0002,-0.0050,0.0001,0.0000,531
SPY,2023-10-18 16:00:00,SPY,2023-10-18,386.000,C,0.0000,0.0000,0.0000,0.0000,0,7,42.6300,7,45.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,386.000,C,0.0000,0.0000,0.0000,0.0000,0,82,43.2000,82,46.2800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,386.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,448,0.0100,430.2400,430.2500,0.0000,430.2450,4.7492,-0.0012,0.0003,-0.0050,0.0001,0.0000,84
SPY,2023-10-18 16:15:00,SPY,2023-10-18,386.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,6.8208,-0.0012,0.0003,-0.0050,0.0001,0.0000,84
SPY,2023-10-18 16:00:00,SPY,2023-10-18,387.000,C,0.0000,0.0000,0.0000,0.0000,0,99,41.6100,7,44.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,387.000,C,0.0000,0.0000,0.0000,0.0000,0,82,42.3500,82,45.2400,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,387.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,4.6445,-0.0012,0.0003,-0.0050,0.0001,0.0000,1548
SPY,2023-10-18 16:15:00,SPY,2023-10-18,387.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,6.6741,-0.0012,0.0003,-0.0050,0.0001,0.0000,1548
SPY,2023-10-18 16:00:00,SPY,2023-10-18,388.000,C,0.0000,0.0000,0.0000,0.0000,0,1,40.8800,7,43.4600,430.2400,430.2500,0.0000,430.2450,5.6465,0.9926,0.0011,-0.0443,0.0007,0.0003,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,388.000,C,0.0000,0.0000,0.0000,0.0000,0,7,41.3400,75,43.5000,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,388.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,4.5400,-0.0013,0.0003,-0.0050,0.0001,0.0000,2197
SPY,2023-10-18 16:15:00,SPY,2023-10-18,388.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,6.5348,-0.0013,0.0003,-0.0050,0.0001,0.0000,2197
SPY,2023-10-18 16:00:00,SPY,2023-10-18,389.000,C,0.0000,0.0000,0.0000,0.0000,0,99,39.6300,7,42.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,389.000,C,0.0000,0.0000,0.0000,0.0000,0,82,40.7700,75,42.5000,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,389.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,4.4356,-0.0013,0.0003,-0.0050,0.0001,0.0000,319
SPY,2023-10-18 16:15:00,SPY,2023-10-18,389.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,179,0.0100,430.9000,430.9300,0.0000,430.9150,6.3872,-0.0013,0.0003,-0.0050,0.0001,0.0000,319
SPY,2023-10-18 16:00:00,SPY,2023-10-18,390.000,C,0.0000,0.0000,0.0000,0.0000,0,99,38.6100,7,41.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,390.000,C,0.0000,0.0000,0.0000,0.0000,0,82,39.3500,82,42.2800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,390.000,P,0.0100,0.0100,0.0100,0.0100,5,0,0.0000,2252,0.0100,430.2400,430.2500,0.0000,430.2450,4.3313,-0.0013,0.0003,-0.0050,0.0001,0.0000,498
SPY,2023-10-18 16:15:00,SPY,2023-10-18,390.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2202,0.0100,430.9000,430.9300,0.0000,430.9150,6.2332,-0.0013,0.0003,-0.0050,0.0001,0.0000,498
SPY,2023-10-18 16:00:00,SPY,2023-10-18,391.000,C,41.5800,41.5800,41.5800,41.5800,2,99,37.8500,3,40.4500,430.2400,430.2500,0.0000,430.2450,5.1145,0.9935,0.0011,-0.0343,0.0006,0.0002,2
SPY,2023-10-18 16:15:00,SPY,2023-10-18,391.000,C,0.0000,0.0000,0.0000,0.0000,0,7,38.3500,82,41.2800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
SPY,2023-10-18 16:00:00,SPY,2023-10-18,391.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,4.2270,-0.0014,0.0003,-0.0050,0.0001,0.0000,989
SPY,2023-10-18 16:15:00,SPY,2023-10-18,391.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,6.0687,-0.0013,0.0003,-0.0050,0.0001,0.0000,989
SPY,2023-10-18 16:00:00,SPY,2023-10-18,392.000,C,0.0000,0.0000,0.0000,0.0000,0,11,36.5600,7,39.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,392.000,C,0.0000,0.0000,0.0000,0.0000,0,7,37.3400,82,40.2800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,392.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,4.1229,-0.0014,0.0003,-0.0050,0.0001,0.0000,237
SPY,2023-10-18 16:15:00,SPY,2023-10-18,392.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,5.9339,-0.0014,0.0003,-0.0050,0.0001,0.0000,237
SPY,2023-10-18 16:00:00,SPY,2023-10-18,393.000,C,0.0000,0.0000,0.0000,0.0000,0,3,35.5700,7,38.4700,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,393.000,C,0.0000,0.0000,0.0000,0.0000,0,7,36.3400,82,39.2300,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,393.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,4.0188,-0.0014,0.0004,-0.0050,0.0002,0.0000,252
SPY,2023-10-18 16:15:00,SPY,2023-10-18,393.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,5.7870,-0.0014,0.0003,-0.0050,0.0001,0.0000,252
SPY,2023-10-18 16:00:00,SPY,2023-10-18,394.000,C,0.0000,0.0000,0.0000,0.0000,0,7,34.6200,7,37.4700,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27
SPY,2023-10-18 16:15:00,SPY,2023-10-18,394.000,C,0.0000,0.0000,0.0000,0.0000,0,7,35.3400,82,38.2900,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27
SPY,2023-10-18 16:00:00,SPY,2023-10-18,394.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,387,0.0100,430.2400,430.2500,0.0000,430.2450,3.9148,-0.0015,0.0004,-0.0050,0.0002,0.0000,2
SPY,2023-10-18 16:15:00,SPY,2023-10-18,394.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,5.6398,-0.0014,0.0004,-0.0050,0.0001,0.0000,2
SPY,2023-10-18 16:00:00,SPY,2023-10-18,395.000,C,0.0000,0.0000,0.0000,0.0000,0,11,33.5600,7,36.4600,430.2400,430.2500,0.0000,430.2450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,395.000,C,0.0000,0.0000,0.0000,0.0000,0,7,34.3500,82,37.2800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,395.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2002,0.0100,430.2400,430.2500,0.0000,430.2450,3.8109,-0.0015,0.0004,-0.0050,0.0002,0.0000,336
SPY,2023-10-18 16:15:00,SPY,2023-10-18,395.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1902,0.0100,430.9000,430.9300,0.0000,430.9150,5.4957,-0.0015,0.0004,-0.0050,0.0001,0.0000,336
SPY,2023-10-18 16:00:00,SPY,2023-10-18,396.000,C,0.0000,0.0000,0.0000,0.0000,0,7,32.8200,7,35.4600,430.2400,430.2500,0.0000,430.2450,4.3300,0.9945,0.0011,-0.0243,0.0005,0.0003,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,396.000,C,0.0000,0.0000,0.0000,0.0000,0,7,33.3400,82,36.2800,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,396.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,644,0.0100,430.2400,430.2500,0.0000,430.2450,3.7071,-0.0015,0.0004,-0.0050,0.0002,0.0000,641
SPY,2023-10-18 16:15:00,SPY,2023-10-18,396.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,430.9000,430.9300,0.0000,430.9150,5.3499,-0.0015,0.0004,-0.0050,0.0001,0.0000,641
SPY,2023-10-18 16:00:00,SPY,2023-10-18,397.000,C,0.0000,0.0000,0.0000,0.0000,0,6,31.6700,6,34.4600,430.2400,430.2500,0.0000,430.2450,8.4883,0.8998,0.0064,0.0000,0.0057,0.0002,0
SPY,2023-10-18 16:15:00,SPY,2023-10-18,397.000,C,0.0000,0.0000,0.0000,0.0000,0,82,32.3400,82,35.2400,430.9000,430.9300,0.0000,430.9150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-18 16:00:00,SPY,2023-10-18,397.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2685,0.0100,430.2400,430.2500,0.0000,430.2450,3.6033,-0.0016,0.0004,-0.0050,0.0002,0.0000,2611
