underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-04 16:00:00,SPY,2023-10-04,340.000,C,81.6000,83.9000,80.9600,82.2000,8,1,83.6000,7,86.4900,424.7000,424.7100,0.0000,424.7050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18
SPY,2023-10-04 16:15:00,SPY,2023-10-04,340.000,C,0.0000,0.0000,0.0000,0.0000,0,82,82.8000,82,86.0000,424.4200,424.4300,0.0000,424.4250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18
SPY,2023-10-04 16:00:00,SPY,2023-10-04,340.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5188,0.0100,424.7000,424.7100,0.0000,424.7050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,819
SPY,2023-10-04 16:15:00,SPY,2023-10-04,340.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3000,0.0100,424.4200,424.4300,0.0000,424.4250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,819
SPY,2023-10-04 16:00:00,SPY,2023-10-04,345.000,C,75.9600,75.9600,75.9600,75.9600,1,8,78.3900,1,81.4900,424.7000,424.7100,0.0000,424.7050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-04 16:15:00,SPY,2023-10-04,345.000,C,0.0000,0.0000,0.0000,0.0000,0,75,78.8000,75,80.0200,424.4200,424.4300,0.0000,424.4250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-04 16:00:00,SPY,2023-10-04,345.000,P,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,5088,0.0100,424.7000,424.7100,0.0000,424.7050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114
SPY,2023-10-04 16:15:00,SPY,2023-10-04,345.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,300,0.1600,424.4200,424.4300,0.0000,424.4250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114
SPY,2023-10-04 16:00:00,SPY,2023-10-04,350.000,C,72.3100,72.3100,72.3100,72.3100,1,1,73.5000,11,76.5100,424.7000,424.7100,0.0000,424.7050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-04 16:15:00,SPY,2023-10-04,350.000,C,0.0000,0.0000,0.0000,0.0000,0,75,73.8100,75,75.0200,424.4200,424.4300,0.0000,424.4250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
