underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-17 16:00:00,SPY,2023-10-17,362.000,C,0.0000,0.0000,0.0000,0.0000,0,4,72.2300,81,75.4300,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,362.000,C,0.0000,0.0000,0.0000,0.0000,0,75,73.1200,75,74.1100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,362.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3201,0.0100,436.0800,436.0900,0.0000,436.0850,7.8383,-0.0008,0.0001,-0.0050,0.0001,0.0000,796
SPY,2023-10-17 16:15:00,SPY,2023-10-17,362.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,796
SPY,2023-10-17 16:00:00,SPY,2023-10-17,363.000,C,0.0000,0.0000,0.0000,0.0000,0,1,71.2300,81,74.4000,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,363.000,C,0.0000,0.0000,0.0000,0.0000,0,75,72.0200,75,73.2200,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,363.000,P,0.0100,0.0100,0.0100,0.0100,2,0,0.0000,3029,0.0100,436.0800,436.0900,0.0000,436.0850,7.7304,-0.0008,0.0001,-0.0050,0.0001,0.0000,131
SPY,2023-10-17 16:15:00,SPY,2023-10-17,363.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131
SPY,2023-10-17 16:00:00,SPY,2023-10-17,364.000,C,72.9500,73.0300,72.9500,73.0300,2,1,70.2300,99,73.4200,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,364.000,C,0.0000,0.0000,0.0000,0.0000,0,75,71.0200,75,72.2200,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,364.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3049,0.0100,436.0800,436.0900,0.0000,436.0850,7.6226,-0.0008,0.0001,-0.0050,0.0001,0.0000,104
SPY,2023-10-17 16:15:00,SPY,2023-10-17,364.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,197,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104
SPY,2023-10-17 16:00:00,SPY,2023-10-17,365.000,C,0.0000,0.0000,0.0000,0.0000,0,1,69.2300,81,72.3200,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,365.000,C,0.0000,0.0000,0.0000,0.0000,0,75,70.0200,75,71.2200,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,365.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3030,0.0100,436.0800,436.0900,0.0000,436.0850,7.5150,-0.0008,0.0001,-0.0050,0.0001,0.0000,904
SPY,2023-10-17 16:15:00,SPY,2023-10-17,365.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,904
SPY,2023-10-17 16:00:00,SPY,2023-10-17,366.000,C,0.0000,0.0000,0.0000,0.0000,0,81,68.4000,6,71.4600,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,366.000,C,0.0000,0.0000,0.0000,0.0000,0,75,69.0200,75,70.4000,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,366.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3029,0.0100,436.0800,436.0900,0.0000,436.0850,7.4076,-0.0008,0.0001,-0.0050,0.0001,0.0000,585
SPY,2023-10-17 16:15:00,SPY,2023-10-17,366.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,585
SPY,2023-10-17 16:00:00,SPY,2023-10-17,367.000,C,0.0000,0.0000,0.0000,0.0000,0,44,67.4000,81,70.4500,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,367.000,C,0.0000,0.0000,0.0000,0.0000,0,75,68.0200,75,69.4000,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,367.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3029,0.0100,436.0800,436.0900,0.0000,436.0850,7.3005,-0.0008,0.0001,-0.0050,0.0001,0.0000,394
SPY,2023-10-17 16:15:00,SPY,2023-10-17,367.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,394
SPY,2023-10-17 16:00:00,SPY,2023-10-17,368.000,C,0.0000,0.0000,0.0000,0.0000,0,3,66.2300,81,69.2500,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,368.000,C,0.0000,0.0000,0.0000,0.0000,0,75,67.0200,75,68.2200,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,368.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3129,0.0100,436.0800,436.0900,0.0000,436.0850,7.1935,-0.0008,0.0001,-0.0050,0.0001,0.0000,1121
SPY,2023-10-17 16:15:00,SPY,2023-10-17,368.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1121
SPY,2023-10-17 16:00:00,SPY,2023-10-17,369.000,C,0.0000,0.0000,0.0000,0.0000,0,79,65.4000,81,68.4600,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,369.000,C,0.0000,0.0000,0.0000,0.0000,0,75,66.0200,75,67.2200,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,369.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3127,0.0100,436.0800,436.0900,0.0000,436.0850,7.0867,-0.0008,0.0001,-0.0050,0.0001,0.0000,1683
SPY,2023-10-17 16:15:00,SPY,2023-10-17,369.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1683
SPY,2023-10-17 16:00:00,SPY,2023-10-17,370.000,C,0.0000,0.0000,0.0000,0.0000,0,1,64.2300,81,67.4500,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,370.000,C,0.0000,0.0000,0.0000,0.0000,0,75,65.0200,75,66.2100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,370.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3200,0.0100,436.0800,436.0900,0.0000,436.0850,6.9801,-0.0008,0.0001,-0.0050,0.0001,0.0000,2569
SPY,2023-10-17 16:15:00,SPY,2023-10-17,370.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2569
SPY,2023-10-17 16:00:00,SPY,2023-10-17,371.000,C,0.0000,0.0000,0.0000,0.0000,0,3,63.2300,6,66.4600,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,371.000,C,0.0000,0.0000,0.0000,0.0000,0,75,64.0200,75,65.2200,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,371.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3029,0.0100,436.0800,436.0900,0.0000,436.0850,6.8738,-0.0009,0.0001,-0.0050,0.0001,0.0000,462
SPY,2023-10-17 16:15:00,SPY,2023-10-17,371.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,462
SPY,2023-10-17 16:00:00,SPY,2023-10-17,372.000,C,0.0000,0.0000,0.0000,0.0000,0,81,62.4000,81,65.4600,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,372.000,C,0.0000,0.0000,0.0000,0.0000,0,75,63.0200,75,64.2200,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,372.000,P,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,3029,0.0100,436.0800,436.0900,0.0000,436.0850,6.7675,-0.0009,0.0001,-0.0050,0.0001,0.0000,245
SPY,2023-10-17 16:15:00,SPY,2023-10-17,372.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245
SPY,2023-10-17 16:00:00,SPY,2023-10-17,373.000,C,0.0000,0.0000,0.0000,0.0000,0,99,61.7500,81,64.2200,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,373.000,C,0.0000,0.0000,0.0000,0.0000,0,75,62.0000,75,63.2200,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,373.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3029,0.0100,436.0800,436.0900,0.0000,436.0850,6.6615,-0.0009,0.0001,-0.0050,0.0001,0.0000,491
SPY,2023-10-17 16:15:00,SPY,2023-10-17,373.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,177,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,491
SPY,2023-10-17 16:00:00,SPY,2023-10-17,374.000,C,0.0000,0.0000,0.0000,0.0000,0,2,60.2300,1,62.6200,436.0800,436.0900,0.0000,436.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:15:00,SPY,2023-10-17,374.000,C,0.0000,0.0000,0.0000,0.0000,0,75,60.8100,75,62.4000,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-17 16:00:00,SPY,2023-10-17,374.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3029,0.0100,436.0800,436.0900,0.0000,436.0850,6.5557,-0.0009,0.0001,-0.0050,0.0001,0.0000,3906
SPY,2023-10-17 16:15:00,SPY,2023-10-17,374.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,126,0.0100,435.6200,435.6300,0.0000,435.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3906
