underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-27 16:00:00,SPY,2023-10-27,325.000,C,88.1000,88.2400,85.6000,85.6000,5,88,84.0300,88,86.9100,410.7300,410.7400,0.0000,410.7350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80
SPY,2023-10-27 16:15:00,SPY,2023-10-27,325.000,C,0.0000,0.0000,0.0000,0.0000,0,44,84.2000,44,87.4000,410.6500,410.6600,0.0000,410.6550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80
SPY,2023-10-27 16:00:00,SPY,2023-10-27,325.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4652,0.0100,410.7300,410.7400,0.0000,410.7350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6080
SPY,2023-10-27 16:15:00,SPY,2023-10-27,325.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4601,0.0100,410.6500,410.6600,0.0000,410.6550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6080
SPY,2023-10-27 16:00:00,SPY,2023-10-27,330.000,C,82.4400,82.9000,82.4400,82.9000,3,88,79.0300,88,81.9100,410.7300,410.7400,0.0000,410.7350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23
SPY,2023-10-27 16:15:00,SPY,2023-10-27,330.000,C,0.0000,0.0000,0.0000,0.0000,0,44,79.2000,44,82.4000,410.6500,410.6600,0.0000,410.6550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23
SPY,2023-10-27 16:00:00,SPY,2023-10-27,330.000,P,0.0100,0.0100,0.0100,0.0100,4,0,0.0000,946,0.0100,410.7300,410.7400,0.0000,410.7350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1430
SPY,2023-10-27 16:15:00,SPY,2023-10-27,330.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,190,0.0100,410.6500,410.6600,0.0000,410.6550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1430
SPY,2023-10-27 16:00:00,SPY,2023-10-27,335.000,C,0.0000,0.0000,0.0000,0.0000,0,88,74.0300,88,76.9100,410.7300,410.7400,0.0000,410.7350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-27 16:15:00,SPY,2023-10-27,335.000,C,0.0000,0.0000,0.0000,0.0000,0,44,74.2000,44,77.4000,410.6500,410.6600,0.0000,410.6550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-27 16:00:00,SPY,2023-10-27,335.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,946,0.0100,410.7300,410.7400,0.0000,410.7350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3015
SPY,2023-10-27 16:15:00,SPY,2023-10-27,335.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,190,0.0100,410.6500,410.6600,0.0000,410.6550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3015
SPY,2023-10-27 16:00:00,SPY,2023-10-27,340.000,C,73.1000,73.1000,72.9600,73.0900,5,3,69.0500,88,71.9100,410.7300,410.7400,0.0000,410.7350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13
