underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-13 16:00:00,SPY,2023-10-13,325.000,C,110.9500,110.9500,106.0000,106.0000,6,99,105.3500,112,107.5800,431.5500,431.5600,0.0000,431.5550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11
SPY,2023-10-13 16:15:00,SPY,2023-10-13,325.000,C,106.0200,106.0200,106.0200,106.0200,5,75,105.3100,37,107.6000,430.9400,430.9600,0.0000,430.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11
SPY,2023-10-13 16:00:00,SPY,2023-10-13,325.000,P,0.0100,0.0100,0.0100,0.0100,8,0,0.0000,5361,0.0100,431.5500,431.5600,0.0000,431.5550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3506
SPY,2023-10-13 16:15:00,SPY,2023-10-13,325.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,263,0.0100,430.9400,430.9600,0.0000,430.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3506
SPY,2023-10-13 16:00:00,SPY,2023-10-13,330.000,C,0.0000,0.0000,0.0000,0.0000,0,33,100.3300,135,102.5000,431.5500,431.5600,0.0000,431.5550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
SPY,2023-10-13 16:15:00,SPY,2023-10-13,330.000,C,0.0000,0.0000,0.0000,0.0000,0,37,99.2000,37,102.6000,430.9400,430.9600,0.0000,430.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
SPY,2023-10-13 16:00:00,SPY,2023-10-13,330.000,P,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,5329,0.0100,431.5500,431.5600,0.0000,431.5550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1289
SPY,2023-10-13 16:15:00,SPY,2023-10-13,330.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,263,0.0100,430.9400,430.9600,0.0000,430.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1289
SPY,2023-10-13 16:00:00,SPY,2023-10-13,335.000,C,96.4500,97.3700,96.4500,97.3700,2,135,95.6000,135,97.5800,431.5500,431.5600,0.0000,431.5550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
SPY,2023-10-13 16:15:00,SPY,2023-10-13,335.000,C,0.0000,0.0000,0.0000,0.0000,0,75,94.1800,82,97.6000,430.9400,430.9600,0.0000,430.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
