underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
SPY,2023-10-25 16:00:00,SPY,2023-10-25,350.000,C,69.7000,69.7000,69.7000,69.7000,1,2,65.7400,1,69.3400,417.6100,417.6200,0.0000,417.6150,8.1611,0.9981,0.0002,-0.0140,0.0002,0.0003,27
SPY,2023-10-25 16:15:00,SPY,2023-10-25,350.000,C,0.0000,0.0000,0.0000,0.0000,0,10,66.4200,10,69.9300,418.1000,418.1900,0.0000,418.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27
SPY,2023-10-25 16:00:00,SPY,2023-10-25,350.000,P,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,1197,0.0100,417.6100,417.6200,0.0000,417.6150,7.4781,-0.0008,0.0001,-0.0050,0.0001,0.0000,1633
SPY,2023-10-25 16:15:00,SPY,2023-10-25,350.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,358,0.0100,418.1000,418.1900,0.0000,418.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1633
SPY,2023-10-25 16:00:00,SPY,2023-10-25,356.000,C,0.0000,0.0000,0.0000,0.0000,0,2,59.7400,2,63.3400,417.6100,417.6200,0.0000,417.6150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-25 16:15:00,SPY,2023-10-25,356.000,C,0.0000,0.0000,0.0000,0.0000,0,10,60.4300,10,63.9400,418.1000,418.1900,0.0000,418.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-25 16:00:00,SPY,2023-10-25,356.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1164,0.0100,417.6100,417.6200,0.0000,417.6150,6.8076,-0.0009,0.0001,-0.0050,0.0001,0.0000,0
SPY,2023-10-25 16:15:00,SPY,2023-10-25,356.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,358,0.0100,418.1000,418.1900,0.0000,418.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-25 16:00:00,SPY,2023-10-25,357.000,C,0.0000,0.0000,0.0000,0.0000,0,2,58.8400,1,62.3400,417.6100,417.6200,0.0000,417.6150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-25 16:15:00,SPY,2023-10-25,357.000,C,0.0000,0.0000,0.0000,0.0000,0,10,59.4300,10,62.9400,418.1000,418.1900,0.0000,418.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-25 16:00:00,SPY,2023-10-25,357.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1164,0.0100,417.6100,417.6200,0.0000,417.6150,6.6965,-0.0009,0.0002,-0.0050,0.0001,0.0000,0
SPY,2023-10-25 16:15:00,SPY,2023-10-25,357.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,358,0.0100,418.1000,418.1900,0.0000,418.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-25 16:00:00,SPY,2023-10-25,358.000,C,0.0000,0.0000,0.0000,0.0000,0,2,57.7400,2,61.3400,417.6100,417.6200,0.0000,417.6150,7.1982,0.9978,0.0003,-0.0140,0.0002,0.0002,0
SPY,2023-10-25 16:15:00,SPY,2023-10-25,358.000,C,0.0000,0.0000,0.0000,0.0000,0,10,58.4300,10,61.9400,418.1000,418.1900,0.0000,418.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
SPY,2023-10-25 16:00:00,SPY,2023-10-25,358.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1164,0.0100,417.6100,417.6200,0.0000,417.6150,6.5857,-0.0009,0.0002,-0.0050,0.0001,0.0000,0
