timestamp,open,close,volume
2023-10-30 11:02:00,413.54,413.68,149738.0
2023-10-30 11:03:00,413.66,413.81,615463.0
2023-10-30 11:04:00,413.79,413.74,86532.0
2023-10-30 11:05:00,413.745,413.85,153648.0
2023-10-30 11:06:00,413.83,413.915,79856.0
2023-10-30 11:07:00,413.91,413.914,94524.0
2023-10-30 11:08:00,413.91,413.8,103672.0
2023-10-30 11:09:00,413.79,413.8,115269.0
2023-10-30 11:10:00,413.79,413.99,144923.0
2023-10-30 11:11:00,413.98,413.81,100955.0
2023-10-30 11:12:00,413.8,413.73,85754.0
2023-10-30 11:13:00,413.74,413.679,79731.0
2023-10-30 11:14:00,413.67,413.52,98470.0
2023-10-30 11:15:00,413.52,413.4,179088.0
2023-10-30 11:16:00,413.41,413.32,239917.0
2023-10-30 11:17:00,413.32,413.38,233085.0
2023-10-30 11:18:00,413.39,413.295,128886.0
2023-10-30 11:19:00,413.29,413.211,127060.0
2023-10-30 11:20:00,413.22,413.31,132731.0
2023-10-30 11:21:00,413.3,413.14,105160.0
2023-10-30 11:22:00,413.13,412.58,194985.0
2023-10-30 11:23:00,412.58,412.58,208653.0
2023-10-30 11:24:00,412.57,412.67,147542.0
2023-10-30 11:25:00,412.66,412.59,138285.0
2023-10-30 11:26:00,412.598,412.83,137220.0
2023-10-30 11:27:00,412.82,412.76,366383.0
2023-10-30 11:28:00,412.77,412.68,68300.0
2023-10-30 11:29:00,412.69,412.93,208378.0
2023-10-30 11:30:00,412.955,412.97,205349.0
2023-10-30 11:31:00,413.0,413.24,199783.0
2023-10-30 11:32:00,413.24,413.04,171037.0
2023-10-30 11:33:00,413.065,413.332,193478.0
2023-10-30 11:34:00,413.33,413.52,148081.0
2023-10-30 11:35:00,413.53,413.744,145085.0
2023-10-30 11:36:00,413.74,413.76,125680.0
2023-10-30 11:37:00,413.75,413.63,136296.0
2023-10-30 11:38:00,413.622,413.38,155760.0
2023-10-30 11:39:00,413.38,413.13,97048.0
2023-10-30 11:40:00,413.125,413.03,166373.0
2023-10-30 11:41:00,413.04,413.26,98303.0
2023-10-30 11:42:00,413.26,413.07,99820.0
2023-10-30 11:43:00,413.07,413.23,123059.0
2023-10-30 11:44:00,413.265,413.37,335170.0
2023-10-30 11:45:00,413.375,413.355,74949.0
2023-10-30 11:46:00,413.365,413.33,58186.0
2023-10-30 11:47:00,413.33,413.41,52979.0
2023-10-30 11:48:00,413.4,413.28,72198.0
2023-10-30 11:49:00,413.27,413.34,68756.0
2023-10-30 11:50:00,413.34,413.47,54673.0
2023-10-30 11:51:00,413.47,413.69,102154.0
2023-10-30 11:52:00,413.69,413.83,107385.0
2023-10-30 11:53:00,413.835,413.6,89595.0
2023-10-30 11:54:00,413.6,413.74,99955.0
2023-10-30 11:55:00,413.76,413.773,112033.0
2023-10-30 11:56:00,413.77,413.85,55988.0
2023-10-30 11:57:00,413.84,413.958,121715.0
2023-10-30 11:58:00,413.96,414.0,110285.0
2023-10-30 11:59:00,414.01,413.985,99473.0
2023-10-30 12:00:00,413.97,414.03,132305.0
2023-10-30 12:01:00,414.03,414.015,105673.0
2023-10-30 12:02:00,414.01,414.04,100377.0
2023-10-30 12:03:00,414.04,414.0,66462.0
2023-10-30 12:04:00,414.02,414.06,141945.0
2023-10-30 12:05:00,414.07,413.905,71960.0
2023-10-30 12:06:00,413.895,413.959,78001.0
2023-10-30 12:07:00,413.959,413.825,576426.0
2023-10-30 12:08:00,413.81,413.83,86525.0
2023-10-30 12:09:00,413.86,413.71,179680.0
2023-10-30 12:10:00,413.72,413.829,100814.0
2023-10-30 12:11:00,413.84,413.915,67856.0
2023-10-30 12:12:00,413.92,414.115,138532.0
2023-10-30 12:13:00,414.12,414.03,111424.0
2023-10-30 12:14:00,414.04,414.04,145427.0
2023-10-30 12:15:00,414.04,414.22,86343.0
2023-10-30 12:16:00,414.22,414.12,77403.0
2023-10-30 12:17:00,414.13,413.885,98291.0
2023-10-30 12:18:00,413.871,413.672,178944.0
2023-10-30 12:19:00,413.67,413.63,139934.0
2023-10-30 12:20:00,413.62,413.54,92454.0
2023-10-30 12:21:00,413.55,413.48,75575.0
2023-10-30 12:22:00,413.48,413.489,84875.0
2023-10-30 12:23:00,413.48,413.395,52338.0
2023-10-30 12:24:00,413.4,413.51,93519.0
2023-10-30 12:25:00,413.5,413.64,61133.0
2023-10-30 12:26:00,413.609,413.43,68909.0
2023-10-30 12:27:00,413.43,413.37,102250.0
2023-10-30 12:28:00,413.38,413.37,74772.0
2023-10-30 12:29:00,413.37,413.345,54787.0
2023-10-30 12:30:00,413.35,413.5,100729.0
2023-10-30 12:31:00,413.49,413.555,100128.0
2023-10-30 12:32:00,413.56,413.46,131365.0
2023-10-30 12:33:00,413.45,413.6,90832.0
2023-10-30 12:34:00,413.59,413.72,82831.0
2023-10-30 12:35:00,413.72,413.89,148607.0
2023-10-30 12:36:00,413.9,413.92,354209.0
2023-10-30 12:37:00,413.9,413.805,62884.0
2023-10-30 12:38:00,413.79,413.54,74593.0
2023-10-30 12:39:00,413.539,413.44,83308.0
2023-10-30 12:40:00,413.42,413.38,114937.0
2023-10-30 12:41:00,413.385,413.35,56493.0
2023-10-30 12:42:00,413.37,413.191,42896.0
2023-10-30 12:43:00,413.2,412.88,208888.0
2023-10-30 12:44:00,412.88,412.915,98330.0
2023-10-30 12:45:00,412.92,412.759,161571.0
2023-10-30 12:46:00,412.76,412.841,196781.0
2023-10-30 12:47:00,412.86,413.11,153059.0
2023-10-30 12:48:00,413.12,412.99,59396.0
2023-10-30 12:49:00,412.96,413.12,54773.0
2023-10-30 12:50:00,413.12,413.2,172317.0
2023-10-30 12:51:00,413.2,413.22,100221.0
2023-10-30 12:52:00,413.22,413.13,106875.0
2023-10-30 12:53:00,413.13,413.095,75195.0
2023-10-30 12:54:00,413.09,412.99,115617.0
2023-10-30 12:55:00,413.0,412.97,109121.0
2023-10-30 12:56:00,412.98,412.922,54197.0
2023-10-30 12:57:00,412.92,412.925,201613.0
2023-10-30 12:58:00,412.93,413.15,88121.0
2023-10-30 12:59:00,413.15,413.22,98608.0
2023-10-30 13:00:00,413.23,413.12,138128.0
2023-10-30 13:01:00,413.12,413.12,74753.0
2023-10-30 13:02:00,413.09,413.02,67323.0
2023-10-30 13:03:00,413.03,413.21,62242.0
2023-10-30 13:04:00,413.19,413.34,112983.0
2023-10-30 13:05:00,413.335,413.62,135042.0
2023-10-30 13:06:00,413.619,413.5,115793.0
2023-10-30 13:07:00,413.49,413.47,44998.0
2023-10-30 13:08:00,413.46,413.475,62440.0
2023-10-30 13:09:00,413.48,413.62,76828.0
2023-10-30 13:10:00,413.62,413.57,73702.0
2023-10-30 13:11:00,413.55,413.52,101077.0
2023-10-30 13:12:00,413.53,413.52,52787.0
2023-10-30 13:13:00,413.53,413.53,41397.0
2023-10-30 13:14:00,413.53,413.5,62178.0
2023-10-30 13:15:00,413.505,413.572,94635.0
2023-10-30 13:16:00,413.58,413.77,60661.0
2023-10-30 13:17:00,413.76,413.557,68800.0
2023-10-30 13:18:00,413.54,413.57,40042.0
2023-10-30 13:19:00,413.58,413.629,115711.0
2023-10-30 13:20:00,413.61,413.69,84351.0
2023-10-30 13:21:00,413.685,413.94,110566.0
2023-10-30 13:22:00,413.93,414.025,132677.0
2023-10-30 13:23:00,414.02,414.105,76365.0
2023-10-30 13:24:00,414.11,414.32,146950.0
2023-10-30 13:25:00,414.31,414.3,175265.0
2023-10-30 13:26:00,414.3,414.58,125848.0
2023-10-30 13:27:00,414.58,414.565,174501.0
2023-10-30 13:28:00,414.57,414.84,159384.0
2023-10-30 13:29:00,414.85,415.03,769148.0
2023-10-30 13:30:00,415.04,415.33,423048.0
2023-10-30 13:31:00,415.34,415.02,758235.0
2023-10-30 13:32:00,415.03,414.94,251706.0
2023-10-30 13:33:00,414.94,414.935,157137.0
2023-10-30 13:34:00,414.94,414.9,125646.0
2023-10-30 13:35:00,414.91,414.685,223405.0
2023-10-30 13:36:00,414.69,414.71,266015.0
2023-10-30 13:37:00,414.71,414.95,138427.0
2023-10-30 13:38:00,414.95,414.92,70598.0
2023-10-30 13:39:00,414.91,414.88,58482.0
2023-10-30 13:40:00,414.88,414.905,98643.0
2023-10-30 13:41:00,414.93,414.91,80400.0
2023-10-30 13:42:00,414.91,415.12,146974.0
2023-10-30 13:43:00,415.12,415.12,151440.0
2023-10-30 13:44:00,415.14,415.145,112335.0
2023-10-30 13:45:00,415.15,415.045,102039.0
2023-10-30 13:46:00,415.05,415.21,97854.0
2023-10-30 13:47:00,415.22,415.24,135813.0
2023-10-30 13:48:00,415.24,415.23,65404.0
2023-10-30 13:49:00,415.24,415.29,44792.0
2023-10-30 13:50:00,415.29,415.279,111640.0
2023-10-30 13:51:00,415.27,415.448,176250.0
2023-10-30 13:52:00,415.45,415.615,334241.0
2023-10-30 13:53:00,415.61,415.615,500720.0
2023-10-30 13:54:00,415.61,415.6,115384.0
2023-10-30 13:55:00,415.62,415.55,312058.0
2023-10-30 13:56:00,415.55,415.41,140472.0
2023-10-30 13:57:00,415.43,415.59,109027.0
2023-10-30 13:58:00,415.59,415.64,109877.0
2023-10-30 13:59:00,415.65,415.68,109216.0
2023-10-30 14:00:00,415.68,415.495,283302.0
2023-10-30 14:01:00,415.5,415.519,179133.0
2023-10-30 14:02:00,415.52,415.47,186382.0
2023-10-30 14:03:00,415.475,415.57,234627.0
2023-10-30 14:04:00,415.58,415.69,148430.0
2023-10-30 14:05:00,415.69,415.44,175289.0
2023-10-30 14:06:00,415.44,415.38,236580.0
2023-10-30 14:07:00,415.39,415.39,199355.0
2023-10-30 14:08:00,415.4,415.395,221041.0
2023-10-30 14:09:00,415.41,415.36,156973.0
2023-10-30 14:10:00,415.36,415.52,191616.0
2023-10-30 14:11:00,415.51,415.395,146826.0
2023-10-30 14:12:00,415.395,415.57,127422.0
2023-10-30 14:13:00,415.57,415.41,106668.0
2023-10-30 14:14:00,415.39,415.22,129159.0
2023-10-30 14:15:00,415.22,415.115,301086.0
2023-10-30 14:16:00,415.11,415.03,132848.0
2023-10-30 14:17:00,415.03,415.145,129807.0
2023-10-30 14:18:00,415.13,415.15,146114.0
2023-10-30 14:19:00,415.15,415.18,149127.0
2023-10-30 14:20:00,415.19,415.05,105863.0
2023-10-30 14:21:00,415.05,415.15,107188.0
2023-10-30 14:22:00,415.14,415.41,193095.0
2023-10-30 14:23:00,415.42,415.21,98645.0
2023-10-30 14:24:00,415.225,415.35,124608.0
2023-10-30 14:25:00,415.34,415.14,102537.0
2023-10-30 14:26:00,415.14,415.3,109063.0
2023-10-30 14:27:00,415.3,415.43,114981.0
2023-10-30 14:28:00,415.42,415.3,139634.0
2023-10-30 14:29:00,415.29,415.27,84090.0
2023-10-30 14:30:00,415.26,415.42,252275.0
2023-10-30 14:31:00,415.41,415.33,67509.0
2023-10-30 14:32:00,415.34,415.42,91292.0
2023-10-30 14:33:00,415.42,415.42,320855.0
2023-10-30 14:34:00,415.43,415.58,140875.0
2023-10-30 14:35:00,415.57,415.79,156656.0
2023-10-30 14:36:00,415.78,415.73,220656.0
2023-10-30 14:37:00,415.73,415.86,160071.0
2023-10-30 14:38:00,415.865,416.04,279468.0
2023-10-30 14:39:00,416.03,415.85,100712.0
2023-10-30 14:40:00,415.86,415.833,91289.0
2023-10-30 14:41:00,415.83,415.86,55860.0
2023-10-30 14:42:00,415.86,415.919,95588.0
2023-10-30 14:43:00,415.9,415.968,92667.0
2023-10-30 14:44:00,415.965,415.958,91205.0
2023-10-30 14:45:00,415.96,415.99,120359.0
2023-10-30 14:46:00,415.983,416.04,166201.0
2023-10-30 14:47:00,416.04,416.14,233855.0
2023-10-30 14:48:00,416.15,416.21,105133.0
2023-10-30 14:49:00,416.21,416.22,115298.0
2023-10-30 14:50:00,416.21,416.205,92146.0
2023-10-30 14:51:00,416.2,416.19,80095.0
2023-10-30 14:52:00,416.2,415.99,159958.0
2023-10-30 14:53:00,416.015,415.95,122345.0
2023-10-30 14:54:00,415.945,415.9,172561.0
2023-10-30 14:55:00,415.89,415.75,128924.0
2023-10-30 14:56:00,415.75,415.8,97993.0
2023-10-30 14:57:00,415.8,415.878,133100.0
2023-10-30 14:58:00,415.87,415.78,64755.0
2023-10-30 14:59:00,415.78,415.83,100381.0
2023-10-30 15:00:00,415.84,415.77,491330.0
2023-10-30 15:01:00,415.78,416.28,369425.0
2023-10-30 15:02:00,416.275,416.24,250499.0
2023-10-30 15:03:00,416.235,416.045,204470.0
2023-10-30 15:04:00,416.03,415.955,132025.0
2023-10-30 15:05:00,415.939,415.89,116933.0
2023-10-30 15:06:00,415.91,416.12,146997.0
2023-10-30 15:07:00,416.13,415.96,141920.0
2023-10-30 15:08:00,415.96,416.04,314139.0
2023-10-30 15:09:00,416.04,415.96,127585.0
2023-10-30 15:10:00,415.96,415.839,140502.0
2023-10-30 15:11:00,415.82,415.975,275970.0
2023-10-30 15:12:00,415.99,416.16,240050.0
2023-10-30 15:13:00,416.15,416.05,169370.0
2023-10-30 15:14:00,416.05,416.16,133974.0
2023-10-30 15:15:00,416.16,416.178,158626.0
2023-10-30 15:16:00,416.17,416.18,142772.0
2023-10-30 15:17:00,416.18,416.139,151538.0
2023-10-30 15:18:00,416.13,416.26,177012.0
2023-10-30 15:19:00,416.255,416.31,209339.0
2023-10-30 15:20:00,416.31,416.36,192646.0
2023-10-30 15:21:00,416.35,416.29,670637.0
2023-10-30 15:22:00,416.3,416.4,130118.0
2023-10-30 15:23:00,416.41,416.55,213298.0
2023-10-30 15:24:00,416.545,416.64,275945.0
2023-10-30 15:25:00,416.63,416.375,271537.0
2023-10-30 15:26:00,416.37,416.31,325799.0
2023-10-30 15:27:00,416.315,416.23,177914.0
2023-10-30 15:28:00,416.24,416.36,241507.0
2023-10-30 15:29:00,416.37,416.22,105640.0
2023-10-30 15:30:00,416.23,416.25,138314.0
2023-10-30 15:31:00,416.25,416.25,132438.0
2023-10-30 15:32:00,416.25,416.23,229626.0
2023-10-30 15:33:00,416.21,416.13,210198.0
2023-10-30 15:34:00,416.13,416.161,231339.0
2023-10-30 15:35:00,416.155,416.19,128725.0
2023-10-30 15:36:00,416.19,416.18,207168.0
2023-10-30 15:37:00,416.17,416.29,425297.0
2023-10-30 15:38:00,416.285,416.34,523182.0
2023-10-30 15:39:00,416.34,416.23,507621.0
2023-10-30 15:40:00,416.23,416.01,476071.0
2023-10-30 15:41:00,416.02,415.94,264188.0
2023-10-30 15:42:00,415.93,415.93,207860.0
2023-10-30 15:43:00,415.94,416.01,279104.0
2023-10-30 15:44:00,416.005,416.13,326439.0
2023-10-30 15:45:00,416.12,416.03,352460.0
2023-10-30 15:46:00,416.03,415.987,327766.0
2023-10-30 15:47:00,415.98,416.09,405508.0
2023-10-30 15:48:00,416.08,415.98,517474.0
2023-10-30 15:49:00,415.98,415.995,799069.0
2023-10-30 15:50:00,415.995,415.96,748868.0
2023-10-30 15:51:00,415.95,416.1,572776.0
2023-10-30 15:52:00,416.09,415.895,437269.0
2023-10-30 15:53:00,415.895,416.005,469212.0
2023-10-30 15:54:00,416.01,415.98,738645.0
2023-10-30 15:55:00,415.98,415.97,546217.0
2023-10-30 15:56:00,415.98,415.9,987828.0
2023-10-30 15:57:00,415.89,415.65,1263850.0
2023-10-30 15:58:00,415.65,415.68,969805.0
2023-10-30 15:59:00,415.68,415.58,3192727.0
2023-10-31 09:30:00,416.18,415.77,563340.0
2023-10-31 09:31:00,415.77,415.64,338641.0
2023-10-31 09:32:00,415.64,415.74,241075.0
2023-10-31 09:33:00,415.73,415.7,243411.0
2023-10-31 09:34:00,415.69,415.53,191795.0
2023-10-31 09:35:00,415.53,415.17,242938.0
2023-10-31 09:36:00,415.175,415.09,250466.0
2023-10-31 09:37:00,415.08,414.91,251692.0
2023-10-31 09:38:00,414.89,414.94,262138.0
2023-10-31 09:39:00,414.94,414.97,179369.0
2023-10-31 09:40:00,414.97,414.86,130630.0
2023-10-31 09:41:00,414.86,415.07,186453.0
2023-10-31 09:42:00,415.07,414.96,156595.0
2023-10-31 09:43:00,414.98,415.02,193536.0
2023-10-31 09:44:00,415.015,414.85,94600.0
2023-10-31 09:45:00,414.85,415.01,161729.0
2023-10-31 09:46:00,415.01,414.974,182419.0
2023-10-31 09:47:00,414.99,415.02,145374.0
2023-10-31 09:48:00,415.02,414.96,132536.0
2023-10-31 09:49:00,414.96,414.885,215136.0
2023-10-31 09:50:00,414.87,414.79,108901.0
2023-10-31 09:51:00,414.785,414.55,213181.0
2023-10-31 09:52:00,414.54,414.31,225804.0
2023-10-31 09:53:00,414.32,414.5,149815.0
2023-10-31 09:54:00,414.499,414.715,168662.0
2023-10-31 09:55:00,414.72,414.55,143725.0
2023-10-31 09:56:00,414.56,414.77,116357.0
2023-10-31 09:57:00,414.79,414.78,194470.0
2023-10-31 09:58:00,414.77,414.86,105850.0
2023-10-31 09:59:00,414.88,414.764,85699.0
2023-10-31 10:00:00,414.76,414.56,192628.0
2023-10-31 10:01:00,414.56,414.43,230985.0
2023-10-31 10:02:00,414.43,414.44,161635.0
2023-10-31 10:03:00,414.43,414.42,128963.0
2023-10-31 10:04:00,414.44,414.4,140088.0
2023-10-31 10:05:00,414.38,414.366,87712.0
2023-10-31 10:06:00,414.36,414.67,157603.0
2023-10-31 10:07:00,414.65,415.05,210977.0
2023-10-31 10:08:00,415.05,415.0,197581.0
2023-10-31 10:09:00,414.99,415.29,124054.0
2023-10-31 10:10:00,415.29,415.616,440410.0
2023-10-31 10:11:00,415.61,415.94,445044.0
2023-10-31 10:12:00,415.935,415.775,481204.0
2023-10-31 10:13:00,415.77,415.97,172894.0
2023-10-31 10:14:00,415.98,415.77,127620.0
2023-10-31 10:15:00,415.78,416.01,178393.0
2023-10-31 10:16:00,416.0,416.05,213316.0
2023-10-31 10:17:00,416.05,416.21,191258.0
2023-10-31 10:18:00,416.21,415.9,167829.0
2023-10-31 10:19:00,415.91,415.87,174310.0
2023-10-31 10:20:00,415.87,415.99,111098.0
2023-10-31 10:21:00,415.98,415.97,123090.0
2023-10-31 10:22:00,416.0,415.89,127498.0
2023-10-31 10:23:00,415.88,415.83,74278.0
2023-10-31 10:24:00,415.83,415.78,115121.0
2023-10-31 10:25:00,415.78,415.665,144264.0
2023-10-31 10:26:00,415.67,415.71,180952.0
2023-10-31 10:27:00,415.7,415.63,89533.0
2023-10-31 10:28:00,415.64,415.67,214719.0
2023-10-31 10:29:00,415.67,415.745,85830.0
2023-10-31 10:30:00,415.74,415.92,109974.0
2023-10-31 10:31:00,415.885,415.6,169835.0
2023-10-31 10:32:00,415.58,415.761,75600.0
2023-10-31 10:33:00,415.755,415.53,154857.0
2023-10-31 10:34:00,415.53,415.42,120477.0
2023-10-31 10:35:00,415.38,415.219,253001.0
2023-10-31 10:36:00,415.21,415.22,200393.0
2023-10-31 10:37:00,415.22,414.935,586404.0
2023-10-31 10:38:00,414.95,414.93,181869.0
2023-10-31 10:39:00,414.95,414.95,142892.0
2023-10-31 10:40:00,414.94,414.875,344128.0
2023-10-31 10:41:00,414.88,415.27,205213.0
2023-10-31 10:42:00,415.26,415.59,202270.0
2023-10-31 10:43:00,415.585,415.809,144972.0
2023-10-31 10:44:00,415.805,416.06,261633.0
2023-10-31 10:45:00,416.06,416.07,158656.0
2023-10-31 10:46:00,416.08,415.809,151780.0
2023-10-31 10:47:00,415.83,415.88,95726.0
2023-10-31 10:48:00,415.88,415.97,132717.0
2023-10-31 10:49:00,415.94,415.76,85062.0
2023-10-31 10:50:00,415.78,415.98,187257.0
2023-10-31 10:51:00,416.0,416.14,127928.0
2023-10-31 10:52:00,416.15,416.25,226210.0
2023-10-31 10:53:00,416.26,416.45,203768.0
2023-10-31 10:54:00,416.46,416.44,212083.0
2023-10-31 10:55:00,416.46,416.33,276756.0
2023-10-31 10:56:00,416.32,416.17,235626.0
2023-10-31 10:57:00,416.16,416.18,95781.0
2023-10-31 10:58:00,416.18,416.36,107573.0
2023-10-31 10:59:00,416.37,416.31,103808.0
2023-10-31 11:00:00,416.32,416.55,146854.0
2023-10-31 11:01:00,416.57,416.44,107137.0
2023-10-31 11:02:00,416.44,416.23,206556.0
2023-10-31 11:03:00,416.21,416.11,112744.0
2023-10-31 11:04:00,416.103,416.12,137029.0
2023-10-31 11:05:00,416.11,416.17,91609.0
2023-10-31 11:06:00,416.18,416.05,121674.0
2023-10-31 11:07:00,416.06,416.049,100304.0
2023-10-31 11:08:00,416.04,416.155,100714.0
2023-10-31 11:09:00,416.15,416.23,93077.0
2023-10-31 11:10:00,416.225,416.13,146109.0
2023-10-31 11:11:00,416.135,416.0,110218.0
2023-10-31 11:12:00,416.0,416.206,82651.0
2023-10-31 11:13:00,416.2,416.21,136770.0
2023-10-31 11:14:00,416.21,416.31,88901.0
2023-10-31 11:15:00,416.31,416.2,107660.0
2023-10-31 11:16:00,416.19,415.87,119953.0
2023-10-31 11:17:00,415.87,416.028,171985.0
2023-10-31 11:18:00,416.029,415.86,92474.0
2023-10-31 11:19:00,415.89,416.021,91320.0
2023-10-31 11:20:00,416.035,415.88,114037.0
2023-10-31 11:21:00,415.88,415.8,113127.0
2023-10-31 11:22:00,415.8,415.91,133653.0
2023-10-31 11:23:00,415.91,415.77,73109.0
2023-10-31 11:24:00,415.78,415.75,168774.0
2023-10-31 11:25:00,415.76,415.98,128031.0
2023-10-31 11:26:00,415.98,416.3,136299.0
2023-10-31 11:27:00,416.32,416.27,102300.0
2023-10-31 11:28:00,416.27,416.13,83196.0
2023-10-31 11:29:00,416.13,415.71,81919.0
2023-10-31 11:30:00,415.735,415.639,238703.0
2023-10-31 11:31:00,415.68,415.66,157080.0
2023-10-31 11:32:00,415.66,415.78,135671.0
2023-10-31 11:33:00,415.81,415.88,79290.0
2023-10-31 11:34:00,415.89,416.125,91082.0
2023-10-31 11:35:00,416.101,416.01,85730.0
2023-10-31 11:36:00,416.0,415.865,90195.0
2023-10-31 11:37:00,415.84,415.86,40357.0
2023-10-31 11:38:00,415.85,416.03,38476.0
2023-10-31 11:39:00,416.01,416.02,116901.0
2023-10-31 11:40:00,416.015,416.035,121618.0
2023-10-31 11:41:00,416.03,415.77,102215.0
2023-10-31 11:42:00,415.76,415.485,167914.0
2023-10-31 11:43:00,415.49,415.65,72042.0
2023-10-31 11:44:00,415.65,415.68,111370.0
2023-10-31 11:45:00,415.68,415.64,67470.0
2023-10-31 11:46:00,415.65,415.55,66738.0
2023-10-31 11:47:00,415.56,415.56,88690.0
2023-10-31 11:48:00,415.56,415.72,131086.0
2023-10-31 11:49:00,415.71,415.59,94586.0
2023-10-31 11:50:00,415.59,415.54,90257.0
2023-10-31 11:51:00,415.55,415.67,149292.0
2023-10-31 11:52:00,415.675,415.625,73992.0
2023-10-31 11:53:00,415.63,415.685,87874.0
2023-10-31 11:54:00,415.67,415.595,72951.0
2023-10-31 11:55:00,415.59,415.87,113078.0
2023-10-31 11:56:00,415.88,415.895,137640.0
